model_name,accuracy,time,dataset,method,method_kwargs,cond_id,repeat,seed,deterministic,n_correct,n_total,eval_seconds,batch_size,device,limit_batches,torch_version,git_commit,timestamp
resnet101,0.001,0.45506906509399414,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,2032951285,True,50,50000,60.14537167549133,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:58:26
resnet101,0.10364,0.4683518409729004,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,1914806523,True,5182,50000,60.712801933288574,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T14:59:27
resnet101,0.81748,0.6693837642669678,imagenet12,quantization,"{'n_bits': 8, 'per_channel': True}",quant_8bit_perchannel,0,12160744,True,40874,50000,59.42738604545593,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:00:28
vgg11,0.69048,1.1920928955078125e-06,imagenet12,original,{},original,0,2095716249,True,34524,50000,49.2875874042511,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:01:19
vgg11,0.6905,0.11673521995544434,imagenet12,neuperm,{},neuperm,0,451173530,False,34525,50000,48.11159086227417,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:02:08
vgg11,0.69046,0.16956496238708496,imagenet12,neuperm,{},neuperm,1,162290754,False,34523,50000,47.966673135757446,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:02:56
vgg11,0.69042,0.11514568328857422,imagenet12,neuperm,{},neuperm,2,1931569846,False,34521,50000,49.32491850852966,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:03:46
vgg11,0.69046,0.13592219352722168,imagenet12,neuperm,{},neuperm,3,1959281665,False,34523,50000,48.94092416763306,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:04:35
vgg11,0.69046,0.1584949493408203,imagenet12,neuperm,{},neuperm,4,674178476,False,34523,50000,48.50535869598389,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:05:24
vgg11,0.69016,7.3548314571380615,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,907338231,False,34508,50000,46.233508586883545,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:06:18
vgg11,0.6902,7.729394435882568,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,122367469,False,34510,50000,50.08643865585327,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:07:16
vgg11,0.69036,8.634620428085327,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,639999236,False,34518,50000,49.46639108657837,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:08:14
vgg11,0.69054,5.792021989822388,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,1009945317,False,34527,50000,46.91530966758728,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:09:07
vgg11,0.69042,6.470527172088623,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1010307243,False,34521,50000,47.26633667945862,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:10:01
vgg11,0.6898,5.5474464893341064,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,1101800099,False,34490,50000,49.57924437522888,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T15:10:56
